,UID,company,drugName,BTDdate,approvDate,ticker,date,daysFromBTD,daysFromApprov,value,pcReturn
359,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/18/17,-84,-274,23.39320135,0.00772595
360,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/19/17,-83,-273,49.56606332,0.001047849
361,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/20/17,-82,-272,98.84357943,0.004950835
362,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/21/17,-81,-271,78.44095824,0.007010166
363,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/24/17,-78,-268,51.13700926,0.009492681
364,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/25/17,-77,-267,16.57528896,0.007737238
365,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/26/17,-76,-266,46.03317053,0.00684404
366,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/27/17,-75,-265,98.23220032,0.005578991
367,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/28/17,-74,-264,27.35548754,0.002930707
368,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/31/17,-71,-261,67.20723648,0.007614714
369,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/1/17,-70,-260,62.06676982,0.005754446
370,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/2/17,-69,-259,65.57262483,0.003016882
371,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/3/17,-68,-258,18.53591402,0.003919586
372,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/4/17,-67,-257,59.07233244,0.001907088
373,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/7/17,-64,-254,86.38677306,0.003220398
374,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/8/17,-63,-253,65.29086373,0.004573963
375,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/9/17,-62,-252,90.60579614,0.000977594
376,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/10/17,-61,-251,9.340320076,0.002523925
377,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/11/17,-60,-250,14.38856562,0.001904805
378,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/14/17,-57,-247,15.86143949,0.009018223
379,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/15/17,-56,-246,32.78674629,0.002930132
380,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/16/17,-55,-245,18.58362445,0.004928089
381,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/17/17,-54,-244,52.76314142,0.002624758
382,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/18/17,-53,-243,86.29799684,0.003316589
383,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/21/17,-50,-240,61.00951128,0.009548195
384,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/22/17,-49,-239,83.16396448,0.009897829
385,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/23/17,-48,-238,95.98588418,0.009551304
386,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/24/17,-47,-237,81.84388552,0.000635419
387,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/25/17,-46,-236,90.45898671,0.002600299
388,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/28/17,-43,-233,46.95504665,0.00205126
389,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/29/17,-42,-232,49.88290596,0.002860337
390,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/30/17,-41,-231,65.36278303,0.008663179
391,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,8/31/17,-40,-230,70.35617957,0.002338307
392,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/1/17,-39,-229,11.7398556,0.004548344
393,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/5/17,-35,-225,99.570975,0.002450612
394,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/6/17,-34,-224,75.91679243,0.000779985
395,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/7/17,-33,-223,67.61604514,0.001749788
396,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/8/17,-32,-222,67.84503241,0.007265633
397,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/11/17,-29,-219,13.43098918,0.000868385
398,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/12/17,-28,-218,92.58515103,0.009699822
399,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/13/17,-27,-217,65.15725238,0.00166687
400,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/14/17,-26,-216,71.88330932,0.007804249
401,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/15/17,-25,-215,80.91279286,0.003694287
402,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/18/17,-22,-212,63.76652806,0.006716562
403,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/19/17,-21,-211,36.64704711,0.001578112
404,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/20/17,-20,-210,79.29616959,0.002104476
405,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/21/17,-19,-209,42.96888272,0.006204639
406,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/22/17,-18,-208,55.58961478,0.005869306
407,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/25/17,-15,-205,34.52644218,0.008639382
408,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/26/17,-14,-204,58.46788269,0.004304441
409,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/27/17,-13,-203,41.81199259,0.002140287
410,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/28/17,-12,-202,32.0096729,0.000713653
411,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,9/29/17,-11,-201,56.65892233,0.00390585
412,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/2/17,-8,-198,59.78664882,0.003133317
413,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/3/17,-7,-197,41.10508692,0.006080857
414,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/4/17,-6,-196,18.28873564,0.00397015
415,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/5/17,-5,-195,9.126098339,0.004649857
416,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/6/17,-4,-194,31.59835092,0.006915172
417,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/9/17,-1,-191,25.02363266,0.006913732
418,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/10/17,0,-190,86.74185588,0.00390588
419,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/11/17,1,-189,36.47247856,0.006772382
420,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/12/17,2,-188,86.85766568,0.0067721
421,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/13/17,3,-187,90.70450022,0.002536967
422,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/16/17,6,-184,10.3987201,0.006077958
423,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/17/17,7,-183,29.76459126,0.001908866
424,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/18/17,8,-182,71.89669449,0.008810118
425,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/19/17,9,-181,14.55101996,0.008636187
426,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/20/17,10,-180,71.08262439,0.003900982
427,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/23/17,13,-177,42.8235695,0.00164641
428,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/24/17,14,-176,83.16621993,0.005185048
429,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/25/17,15,-175,16.78264554,0.006308889
430,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/26/17,16,-174,69.51069582,0.005685724
431,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/27/17,17,-173,28.74110801,0.009951925
432,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/30/17,20,-170,69.04191201,0.004208294
433,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,10/31/17,21,-169,13.42600739,0.009514792
434,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/1/17,22,-168,45.60890458,0.008426585
435,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/2/17,23,-167,21.32612186,0.008993989
436,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/3/17,24,-166,45.91558941,0.008568676
437,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/6/17,27,-163,94.38058718,0.003187179
438,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/7/17,28,-162,36.5550431,0.003234206
439,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/8/17,29,-161,23.879904,0.009389667
440,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/9/17,30,-160,80.23589179,0.007721932
441,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/10/17,31,-159,76.08046587,0.002292699
442,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/13/17,34,-156,27.1186839,0.00826557
443,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/14/17,35,-155,65.46683264,0.007831295
444,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/15/17,36,-154,94.82900276,0.003272226
445,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/16/17,37,-153,28.17506725,0.002067083
446,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/17/17,38,-152,73.35131165,0.008075861
447,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/20/17,41,-149,56.50250404,0.007181027
448,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/21/17,42,-148,5.872238948,0.006381407
449,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/22/17,43,-147,41.81473886,0.002837056
450,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/24/17,45,-145,98.20651506,0.004934106
451,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/27/17,48,-142,63.67832392,0.001066196
452,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/28/17,49,-141,0.897277267,0.003734458
453,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/29/17,50,-140,13.5989524,0.000889556
454,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,11/30/17,51,-139,43.84297108,0.004398969
455,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/1/17,52,-138,28.39698133,0.00420573
456,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/4/17,55,-135,97.62196422,0.004557448
457,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/5/17,56,-134,92.51262232,0.002282314
458,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/6/17,57,-133,41.8043176,0.005506564
459,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/7/17,58,-132,77.77860076,0.004032139
460,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/8/17,59,-131,10.36660149,0.007642068
461,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/11/17,62,-128,20.68173811,6.76316E-06
462,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/12/17,63,-127,28.14339409,0.008912699
463,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/13/17,64,-126,4.304759838,0.004457772
464,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/14/17,65,-125,69.94046219,0.003544917
465,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/15/17,66,-124,60.35941142,0.007461283
466,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/18/17,69,-121,35.57619427,0.00812852
467,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/19/17,70,-120,11.36961861,0.000355344
468,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/20/17,71,-119,75.00181858,0.003303514
469,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/21/17,72,-118,86.14038004,0.000333642
470,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/22/17,73,-117,45.88226017,0.00938359
471,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/26/17,77,-113,41.24695598,0.003579699
472,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/27/17,78,-112,79.97134477,4.71446E-05
473,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/28/17,79,-111,32.17590746,0.00228454
474,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,12/29/17,80,-110,36.04124873,0.005901379
475,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/2/18,84,-106,57.5735321,0.001098839
476,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/3/18,85,-105,14.46397538,0.004967243
477,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/4/18,86,-104,18.00422955,0.007467685
478,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/5/18,87,-103,82.21425164,0.005146127
479,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/8/18,90,-100,6.617798174,0.008290887
480,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/9/18,91,-99,19.79776053,0.002409509
481,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/10/18,92,-98,51.67926288,0.006869686
482,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/11/18,93,-97,47.4809071,0.000223139
483,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/12/18,94,-96,71.07970326,0.004150882
484,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/16/18,98,-92,67.50075921,0.009967367
485,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/17/18,99,-91,20.54940574,0.008716637
486,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/18/18,100,-90,40.51371804,0.000952908
487,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/19/18,101,-89,30.4567172,0.000919367
488,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/22/18,104,-86,27.33396924,0.000839437
489,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/23/18,105,-85,68.88000361,0.006964381
490,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/24/18,106,-84,46.8363478,0.003309902
491,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/25/18,107,-83,37.43959849,0.006786492
492,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/26/18,108,-82,99.97420544,5.78633E-05
493,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/29/18,111,-79,69.10158967,0.008147519
494,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/30/18,112,-78,31.71317655,0.003903788
495,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,1/31/18,113,-77,57.88668376,0.001890429
496,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,2/1/18,114,-76,37.45304519,0.007071538
497,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,2/2/18,115,-75,50.06595318,0.005480328
498,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,2/5/18,118,-72,60.6224384,0.001921319
499,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,2/6/18,119,-71,58.70051951,0.002612905
500,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,2/7/18,120,-70,70.94240902,0.005876413
501,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,6/30/14,-119,-459,99.70867171,0.00180772
502,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/1/14,-118,-458,86.33145595,0.002627266
503,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/2/14,-117,-457,60.88871628,0.009836936
504,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/3/14,-116,-456,64.72611319,0.001520744
505,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/7/14,-112,-452,51.48918437,0.007979204
506,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/8/14,-111,-451,44.3268652,0.001233088
507,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/9/14,-110,-450,83.59615357,0.003448996
508,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/10/14,-109,-449,41.29970708,0.001280024
509,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/11/14,-108,-448,61.71779,0.002752852
510,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/14/14,-105,-445,15.35299454,0.008706545
511,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/15/14,-104,-444,46.52989127,0.008468905
512,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/16/14,-103,-443,75.99110437,0.007557806
513,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/17/14,-102,-442,29.69111525,0.009454717
514,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/18/14,-101,-441,7.095282109,0.002970489
515,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/21/14,-98,-438,95.62115829,0.004336365
516,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/22/14,-97,-437,51.69147543,0.008013208
517,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/23/14,-96,-436,27.24182547,0.006901655
518,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/24/14,-95,-435,60.1896804,0.00078531
519,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/25/14,-94,-434,66.47124028,0.003783291
520,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/28/14,-91,-431,66.27866956,0.006764608
521,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/29/14,-90,-430,84.19196919,0.001990759
522,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/30/14,-89,-429,28.04876912,0.005466847
523,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,7/31/14,-88,-428,18.40476332,0.005555441
524,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/1/14,-87,-427,48.6569126,0.004219663
525,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/4/14,-84,-424,94.45775881,0.008543702
526,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/5/14,-83,-423,19.26500998,2.51169E-05
527,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/6/14,-82,-422,14.81303463,0.009997595
528,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/7/14,-81,-421,58.49253572,0.007069478
529,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/8/14,-80,-420,21.84363639,0.001662142
530,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/11/14,-77,-417,26.20096337,0.009767928
531,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/12/14,-76,-416,87.52395476,0.005653319
532,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/13/14,-75,-415,82.15795404,0.00933183
533,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/14/14,-74,-414,15.35557416,0.001384509
534,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/15/14,-73,-413,22.72699497,0.006986023
535,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/18/14,-70,-410,81.72550207,0.007735678
536,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/19/14,-69,-409,14.77891445,0.004969877
537,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/20/14,-68,-408,15.97763907,0.001237911
538,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/21/14,-67,-407,84.75078642,0.002251161
539,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/22/14,-66,-406,46.65278071,0.005164709
540,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/25/14,-63,-403,83.45645649,0.004742405
541,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/26/14,-62,-402,66.71084633,0.00421212
542,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/27/14,-61,-401,68.84744542,0.008130327
543,Merck Keytruda 2014-10-27,Merck,Keytruda,10/27/14,10/2/15,MRK,8/28/14,-60,-400,37.50571669,0.003504308
